unit,task_id,mixer,seed,p,strategy,status,loss,energy_report,p_opt,p_feas,p_opt_given_feas,objective_evaluations,gradient_evaluations,work_credits,work_budget,nominal_layer_work,fit_seconds,iterations,winner_call,active_parameter_count,earlier_parameter_change,incomplete_previous_calls_charged,ancestor_calls,ancestor_gradients,ancestor_credits,ancestor_layer_work,ancestor_fit_seconds,cumulative_layer_work,cumulative_credits,cumulative_fit_seconds,cumulative_calls,parent_record,parent_sha256,winner_sha256,has_state,complex_state_sha256,independent_state_error,cnot,ancillas,one_qubit,toffoli,initial_parameters_sha256,anchor_present,prefix_present
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,102,FROZEN_LAYERWISE,CONVERGED,0.3934745735333295,0.3934745735333295,0.0003184350457068403,0.0017256312684861186,0.1845324963230416,5,4,13,408,1326,2.911334753036499,3,5,2,0.0,0,898,798,2494,127538,329.38369607925415,128864,2507,332.29503083229065,903,fits/tv2_m16_bottleneck_00__MULTI__s9101/p101/FROZEN_LAYERWISE/WINNER.json,b220c3bcc80a8982d0b51e48475a17cc1dc5bdf02bf8749674e37c3fabf9b744,9e4a62eaead103985586f7bfb0875c2b2ff9164c722eae8889246b1863905952,False,,,1247256,579,1563370,168912,7802bd7f79b8556924585e23b3e179cadc7569e0022a62c500dcc11fd449ac8c,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,102,WARM_JOINT,BUDGET_EXHAUSTED,-0.874736460662234,-0.8747364606622312,0.5327661951737173,0.9991002158303501,0.533246001484382,136,135,406,408,41412,91.38887786865234,116,136,204,0.15647571455648768,0,7030,6930,20890,1391717,3282.261864900589,1433129,21296,3373.6507427692413,7166,fits/tv2_m16_bottleneck_00__MULTI__s9101/p101/WARM_JOINT/WINNER.json,766db0ca7c7d6f781aeab0eedb2bf4dd89e790249343bc3403d4dc952238c77d,9c3e0597c33852e5e19f86136333cc103353c23adefd635a80f5ce822ef16e5b,False,,,1247256,579,1563370,168912,2a1381128acccd64326c5252e7834e3b20c69232f5b7985729e5c92e44717f4d,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,103,FROZEN_LAYERWISE,CONVERGED,0.39347456875743303,0.3934745687574331,0.0003185403800536311,0.001726096750606947,0.1845437574351628,5,4,13,412,1339,2.916745185852051,3,5,2,0.0,0,903,802,2507,128864,332.29503083229065,130203,2520,335.2117760181427,908,fits/tv2_m16_bottleneck_00__MULTI__s9101/p102/FROZEN_LAYERWISE/WINNER.json,9e4a62eaead103985586f7bfb0875c2b2ff9164c722eae8889246b1863905952,eb08b57815c6e27c70eb71f9ebc69d02ae906b00447e352a1110665f49e76b75,False,,,1259484,579,1578697,170568,b2db4895bcb2324ab8d0470a9738f37483a664987156a662c55ba9f780df76c3,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,103,WARM_JOINT,BUDGET_EXHAUSTED,-0.8747588036904846,-0.8747588036904855,0.5328202841832712,0.9991087383638956,0.5332955900834162,138,137,412,412,42436,91.28881430625916,114,138,206,0.1025579984806888,0,7166,7065,21296,1433129,3373.6507427692413,1475565,21708,3464.9395570755005,7304,fits/tv2_m16_bottleneck_00__MULTI__s9101/p102/WARM_JOINT/WINNER.json,9c3e0597c33852e5e19f86136333cc103353c23adefd635a80f5ce822ef16e5b,d49e756cd00e13b0b382416046090f550a9cefa0a72f941294adcac300ae991b,False,,,1259484,579,1578697,170568,3f216fc8814a7e9610d974c647840ce4af26ce0ffc95e051341886c4cc266129,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,104,FROZEN_LAYERWISE,CONVERGED,0.39347456855435836,0.39347456855435803,0.000318562642642397,0.0017261951955114972,0.1845461298181879,4,3,10,416,1040,2.2703633308410645,2,4,2,0.0,0,908,806,2520,130203,335.2117760181427,131243,2530,337.48213934898376,912,fits/tv2_m16_bottleneck_00__MULTI__s9101/p103/FROZEN_LAYERWISE/WINNER.json,eb08b57815c6e27c70eb71f9ebc69d02ae906b00447e352a1110665f49e76b75,1ef25d3508692b8b776d3442ba0042461304d7ab773371f6ab2cc09388977473,False,,,1271712,579,1594024,172224,5444cd9d6c588e62aef88ae573d2e9f761afb0c67761092349b466b303132fc0,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,104,WARM_JOINT,BUDGET_EXHAUSTED,-0.8747766458887299,-0.8747766458887266,0.5330306287107587,0.9991175141272722,0.5335014361912774,139,138,415,416,43160,95.82892966270447,120,139,208,0.13609537359516288,0,7304,7202,21708,1475565,3464.9395570755005,1518725,22123,3560.768486738205,7443,fits/tv2_m16_bottleneck_00__MULTI__s9101/p103/WARM_JOINT/WINNER.json,d49e756cd00e13b0b382416046090f550a9cefa0a72f941294adcac300ae991b,972c7653c76de02b97b59d41a931881e1c51c6614acde096d38e1ca4a99fa6d9,False,,,1271712,579,1594024,172224,0b789e708e96dffa0eaffa1e15071591cd2abf50d22955e207ea82828e3258ea,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,105,FROZEN_LAYERWISE,CONVERGED,0.39347456851730966,0.39347456851730955,0.00031855370012812796,0.0017261556662155494,0.1845451753644734,4,3,10,420,1050,2.255810499191284,2,4,2,0.0,0,912,809,2530,131243,337.48213934898376,132293,2540,339.73794984817505,916,fits/tv2_m16_bottleneck_00__MULTI__s9101/p104/FROZEN_LAYERWISE/WINNER.json,1ef25d3508692b8b776d3442ba0042461304d7ab773371f6ab2cc09388977473,2ede41add9f36437eda5913267490be6607c06959bc4f3d2522b179c5212c3aa,False,,,1283940,579,1609351,173880,a1e9a3ea49b1b585fad34f62719d5669a388446db2a9ed9cbd6b74e2f9074b77,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,105,WARM_JOINT,BUDGET_EXHAUSTED,-0.8747990456385881,-0.8747990456385868,0.5332044811212799,0.9991176616479616,0.5336753633619122,140,139,418,420,43890,94.60690546035767,125,140,210,0.15832006585237757,0,7443,7340,22123,1518725,3560.768486738205,1562615,22541,3655.3753921985626,7583,fits/tv2_m16_bottleneck_00__MULTI__s9101/p104/WARM_JOINT/WINNER.json,972c7653c76de02b97b59d41a931881e1c51c6614acde096d38e1ca4a99fa6d9,c611a77f3e6cec7fe39c8cefa73b263cd7c5d65119335944231297096b269777,False,,,1283940,579,1609351,173880,b2185f955bd6c45dd970753f9e3c544e14b2c2acd2e04d9476096e9d2c20183d,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,106,FROZEN_LAYERWISE,CONVERGED,0.39347456851422224,0.3934745685142217,0.0003185513460936094,0.0017261452485501398,0.18454492538282846,4,3,10,424,1060,2.3406217098236084,2,4,2,0.0,0,916,812,2540,132293,339.73794984817505,133353,2550,342.07857155799866,920,fits/tv2_m16_bottleneck_00__MULTI__s9101/p105/FROZEN_LAYERWISE/WINNER.json,2ede41add9f36437eda5913267490be6607c06959bc4f3d2522b179c5212c3aa,2d9010ab9f59a0526d78c10a587e5715232b44cb625330a980632899158a9c0f,False,,,1296168,579,1624678,175536,0a7e08975db7d6e2cc1582c3847efb637f98c48e0e2446105b371522779c460e,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,106,WARM_JOINT,BUDGET_EXHAUSTED,-0.8748184160549092,-0.8748184160549124,0.5333301556202882,0.9991345670640386,0.5337921168992094,142,141,424,424,44944,98.58657264709473,122,142,212,0.10076677506422849,0,7583,7479,22541,1562615,3655.3753921985626,1607559,22965,3753.9619648456573,7725,fits/tv2_m16_bottleneck_00__MULTI__s9101/p105/WARM_JOINT/WINNER.json,c611a77f3e6cec7fe39c8cefa73b263cd7c5d65119335944231297096b269777,6fcf412ec7c93031d7f6916a3ae1e1abe4ee2192f7349b6959bc9bdbc5656250,False,,,1296168,579,1624678,175536,a065d861789a2ed394eb4b1c5199233c225099d2b353367ed94adf77a8482b2a,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,107,FROZEN_LAYERWISE,CONVERGED,0.3934745684695278,0.3934745684695273,0.00031856157827034445,0.0017261905173806538,0.18454601335299556,5,4,13,428,1391,2.9902994632720947,3,5,2,0.0,0,920,815,2550,133353,342.07857155799866,134744,2563,345.06887102127075,925,fits/tv2_m16_bottleneck_00__MULTI__s9101/p106/FROZEN_LAYERWISE/WINNER.json,2d9010ab9f59a0526d78c10a587e5715232b44cb625330a980632899158a9c0f,cf4dba97a22e0998e04acb589003f2b0439aa42895b97dbab9bc73ec55053bdb,False,,,1308396,579,1640005,177192,60069686ced32cc1e84227f383bbefc28208b51529632d5cc4b398003af4fd43,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,107,WARM_JOINT,BUDGET_EXHAUSTED,-0.8748382095599603,-0.8748382095599624,0.5334420582716914,0.999132710823549,0.533905108393453,143,142,427,428,45689,98.99712753295898,124,143,214,0.2015144004933016,0,7725,7620,22965,1607559,3753.9619648456573,1653248,23392,3852.9590923786163,7868,fits/tv2_m16_bottleneck_00__MULTI__s9101/p106/WARM_JOINT/WINNER.json,6fcf412ec7c93031d7f6916a3ae1e1abe4ee2192f7349b6959bc9bdbc5656250,9c31b8b1d035d4cd632c0eb15b9e18f1f1f712ad5a2e2d643f27335708244918,False,,,1308396,579,1640005,177192,84005d8726fddb0931611d5f2cb7396baae27fa139d690df30a0322cac5c0542,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,108,FROZEN_LAYERWISE,CONVERGED,0.39347456846732376,0.3934745684673241,0.0003185641491697136,0.0017262018893220642,0.18454628693218736,4,3,10,432,1080,2.4809958934783936,2,4,2,0.0,0,925,819,2563,134744,345.06887102127075,135824,2573,347.54986691474915,929,fits/tv2_m16_bottleneck_00__MULTI__s9101/p107/FROZEN_LAYERWISE/WINNER.json,cf4dba97a22e0998e04acb589003f2b0439aa42895b97dbab9bc73ec55053bdb,bdabd4edb6b33278b49b411ab4e9c9f9c0d03f6c5f86c4e7da1fbd260eb34e2c,False,,,1320624,579,1655332,178848,cb25dafa7bece324276c7ee8f35de68ea3f720457750cff88bd6c6857488c1a5,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,108,WARM_JOINT,BUDGET_EXHAUSTED,-0.8748585411300068,-0.8748585411300049,0.533678202231334,0.9991492003909589,0.5341326420743869,144,143,430,432,46440,104.59201002120972,123,144,216,0.10530359639368037,0,7868,7762,23392,1653248,3852.9590923786163,1699688,23822,3957.551102399826,8012,fits/tv2_m16_bottleneck_00__MULTI__s9101/p107/WARM_JOINT/WINNER.json,9c31b8b1d035d4cd632c0eb15b9e18f1f1f712ad5a2e2d643f27335708244918,f05076be0482d504667518120ffd698084052b2f57619126920dda301fbbcd99,False,,,1320624,579,1655332,178848,633d5cf1c32aa35779f09f55c9d02cf8bb2eb03db619427ce4518b56b4ee4d58,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,109,FROZEN_LAYERWISE,CONVERGED,0.39347456846732387,0.3934745684673241,0.0003185641491697136,0.001726201889322064,0.1845462869321874,4,3,10,436,1090,2.4042696952819824,2,1,2,0.0,0,929,822,2573,135824,347.54986691474915,136914,2583,349.9541366100311,933,fits/tv2_m16_bottleneck_00__MULTI__s9101/p108/FROZEN_LAYERWISE/WINNER.json,bdabd4edb6b33278b49b411ab4e9c9f9c0d03f6c5f86c4e7da1fbd260eb34e2c,76fdcdc5296bf793a4aa88b7e3cddcd70c68de1ccfe7365b2cdec9f002e354da,False,,,1332852,579,1670659,180504,0d9ebcb1686ceb6536bec2c038daf77f1fbadde9bc9a33360a3fecdaf5cf66e1,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,109,WARM_JOINT,BUDGET_EXHAUSTED,-0.8748793283686795,-0.8748793283686818,0.5336928795245273,0.999156135214598,0.5341436245196064,146,145,436,436,47524,104.44362235069275,125,146,218,0.16381347687023728,0,8012,7905,23822,1699688,3957.551102399826,1747212,24258,4061.994724750519,8158,fits/tv2_m16_bottleneck_00__MULTI__s9101/p108/WARM_JOINT/WINNER.json,f05076be0482d504667518120ffd698084052b2f57619126920dda301fbbcd99,997aed9a33df18680d2fb488ad8810d7e67b9e24f0df67c11cd143226e302b8e,False,,,1332852,579,1670659,180504,e60f1dbbdc42fbaeabf262766e56b44073d4629a6c7437c7623c92bd36a40383,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,110,FROZEN_LAYERWISE,CONVERGED,0.3934745681325067,0.39347456813250614,0.0003185362594969986,0.0017260786576167764,0.1845433046120891,5,4,13,440,1430,3.235994577407837,3,5,2,0.0,0,933,825,2583,136914,349.9541366100311,138344,2596,353.19013118743896,938,fits/tv2_m16_bottleneck_00__MULTI__s9101/p109/FROZEN_LAYERWISE/WINNER.json,76fdcdc5296bf793a4aa88b7e3cddcd70c68de1ccfe7365b2cdec9f002e354da,60e0040b83031fbd9cec05763ed41e59f4d690b54dcc84ee8ce5cf26300bc9aa,False,,,1345080,579,1685986,182160,177426dee0a5e2e38ad0ac9351211c776d64880d58f571e1a3839e364f0fe810,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,110,WARM_JOINT,BUDGET_EXHAUSTED,-0.8749035962349467,-0.874903596234947,0.5346338275341319,0.9991593944921505,0.535083621773755,147,146,439,440,48290,108.55007100105286,125,146,220,0.25028961500323543,0,8158,8050,24258,1747212,4061.994724750519,1795502,24697,4170.544795751572,8305,fits/tv2_m16_bottleneck_00__MULTI__s9101/p109/WARM_JOINT/WINNER.json,997aed9a33df18680d2fb488ad8810d7e67b9e24f0df67c11cd143226e302b8e,2261fb1f6f01fe3f6d49405a7e1a0ec29853d9bca84fee23c35586d6cd554f65,False,,,1345080,579,1685986,182160,f036fca8bcf329cc654345babd04e6012a54398b3e0d1fa4a9e1f552b782d9ec,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,111,FROZEN_LAYERWISE,CONVERGED,0.393412726586585,0.3934127265865849,0.00032754758423520863,0.0017682831876967677,0.18523480091548425,32,31,94,444,10434,24.105504035949707,15,32,2,0.0,0,938,829,2596,138344,353.19013118743896,148778,2690,377.2956352233887,970,fits/tv2_m16_bottleneck_00__MULTI__s9101/p110/FROZEN_LAYERWISE/WINNER.json,60e0040b83031fbd9cec05763ed41e59f4d690b54dcc84ee8ce5cf26300bc9aa,0833b49c17692a653cde7a4e475e6ffaeec6510584fdbb9a9004dddd6a8fa06d,False,,,1357308,579,1701313,183816,85c5297a21f068129b64ba3a179e81f25af743f5f6964cf3ac50a303860fdd2c,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,111,WARM_JOINT,BUDGET_EXHAUSTED,-0.8749208530801227,-0.8749208530801228,0.5344668001159637,0.9991604869384417,0.5349158689748028,148,147,442,444,49062,107.96817111968994,130,148,222,0.06334018054986057,0,8305,8196,24697,1795502,4170.544795751572,1844564,25139,4278.512966871262,8453,fits/tv2_m16_bottleneck_00__MULTI__s9101/p110/WARM_JOINT/WINNER.json,2261fb1f6f01fe3f6d49405a7e1a0ec29853d9bca84fee23c35586d6cd554f65,6822939a77868e9f028132b4ad2d48b56c0f57c69323d08d8cdfe5ac59e5c6f5,False,,,1357308,579,1701313,183816,1b10a71e7c547e2652f1d088952dd727b91659b6b371ecebdc3578a291abeedc,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,112,FROZEN_LAYERWISE,CONVERGED,0.3934127260147965,0.39341272601479677,0.0003275743978222002,0.001768408836449612,0.1852368021864575,5,4,13,448,1456,3.1651992797851562,3,5,2,0.0,0,970,860,2690,148778,377.2956352233887,150234,2703,380.4608345031738,975,fits/tv2_m16_bottleneck_00__MULTI__s9101/p111/FROZEN_LAYERWISE/WINNER.json,0833b49c17692a653cde7a4e475e6ffaeec6510584fdbb9a9004dddd6a8fa06d,5c8077714d4168f97f77f1426875d99c82993ad0f977b01b5abfcb3828029e14,False,,,1369536,579,1716640,185472,46b220526bd0a521caa0d77eb4229d4fe980a3b45588cfd72e9e438b9d4c3954,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,112,WARM_JOINT,BUDGET_EXHAUSTED,-0.874933741910244,-0.8749337419102413,0.5348205232047838,0.9991678709644044,0.5352659335298392,150,149,448,448,50176,111.36510634422302,133,150,224,0.13089705973700733,0,8453,8343,25139,1844564,4278.512966871262,1894740,25587,4389.878073215485,8603,fits/tv2_m16_bottleneck_00__MULTI__s9101/p111/WARM_JOINT/WINNER.json,6822939a77868e9f028132b4ad2d48b56c0f57c69323d08d8cdfe5ac59e5c6f5,db9fd712a28d5e6bb1acae87bf2d04f38a4f776e18a3e8dcb3a935bffea2dcf6,False,,,1369536,579,1716640,185472,890436388eddad15d6796fb51fe4987cad04420ac1d8df853a1049eddc363c4e,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,113,FROZEN_LAYERWISE,CONVERGED,0.3934127260147965,0.39341272601479677,0.0003275743978222002,0.0017684088364496122,0.18523680218645747,4,3,10,452,1130,2.5006604194641113,2,1,2,0.0,0,975,864,2703,150234,380.4608345031738,151364,2713,382.96149492263794,979,fits/tv2_m16_bottleneck_00__MULTI__s9101/p112/FROZEN_LAYERWISE/WINNER.json,5c8077714d4168f97f77f1426875d99c82993ad0f977b01b5abfcb3828029e14,00549fa46ed886b3e4993e2b7858f2bdab1c720e6598889901c3a323556456e2,False,,,1381764,579,1731967,187128,58e1a4937d9dad86b462c922a2791434143e27e8dad6c6ec425da30b5f3d098f,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,113,WARM_JOINT,BUDGET_EXHAUSTED,-0.8749460184728681,-0.8749460184728682,0.5349185622073269,0.9991636469822501,0.5353663174425216,151,150,451,452,50963,113.41608715057373,131,151,226,0.05903532578235238,0,8603,8492,25587,1894740,4389.878073215485,1945703,26038,4503.294160366058,8754,fits/tv2_m16_bottleneck_00__MULTI__s9101/p112/WARM_JOINT/WINNER.json,db9fd712a28d5e6bb1acae87bf2d04f38a4f776e18a3e8dcb3a935bffea2dcf6,caef61b5756d35014cb606e5d1db9734247b46900420bf4f8feb8a582df33a2b,False,,,1381764,579,1731967,187128,680b97247d0c9549ba4761a03d8b08f1c3ee29719b11a74a2da982b34b0e7a0b,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,114,FROZEN_LAYERWISE,CONVERGED,0.3934127260147965,0.39341272601479677,0.0003275743978222002,0.001768408836449612,0.1852368021864575,5,4,13,456,1482,3.3308982849121094,3,1,2,0.0,0,979,867,2713,151364,382.96149492263794,152846,2726,386.29239320755005,984,fits/tv2_m16_bottleneck_00__MULTI__s9101/p113/FROZEN_LAYERWISE/WINNER.json,00549fa46ed886b3e4993e2b7858f2bdab1c720e6598889901c3a323556456e2,75528144bca00296a795b61761ce491b868fbc763a1a85224367fc109b68ae23,False,,,1393992,579,1747294,188784,b9dc7d1762b5a35329f5f7cddfe2a40b50cc8ac52a9e2402d25562f0bb817689,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,114,WARM_JOINT,BUDGET_EXHAUSTED,-0.8749534182171796,-0.874953418217174,0.5352005009583188,0.9991685498503612,0.535645863791922,152,151,454,456,51756,117.61400175094604,133,152,228,0.06621465647197333,0,8754,8642,26038,1945703,4503.294160366058,1997459,26492,4620.908162117004,8906,fits/tv2_m16_bottleneck_00__MULTI__s9101/p113/WARM_JOINT/WINNER.json,caef61b5756d35014cb606e5d1db9734247b46900420bf4f8feb8a582df33a2b,250fd54d0661a3e1f00eb5f8a536127b6173a9cc188cea10fa738b2e41e00474,False,,,1393992,579,1747294,188784,537466376c20ea57eb08ed44c32739da0f3b10da65a56d42fd8dd769204505c6,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,115,FROZEN_LAYERWISE,CONVERGED,0.39341272601479654,0.39341272601479677,0.0003275743978222002,0.001768408836449612,0.1852368021864575,5,4,13,460,1495,3.3930437564849854,3,1,2,0.0,0,984,871,2726,152846,386.29239320755005,154341,2739,389.68543696403503,989,fits/tv2_m16_bottleneck_00__MULTI__s9101/p114/FROZEN_LAYERWISE/WINNER.json,75528144bca00296a795b61761ce491b868fbc763a1a85224367fc109b68ae23,05e8889a3ef6c1921597a60fb43588c51fe8bf38b79ad81a961ec64e22f98ee6,False,,,1406220,579,1762621,190440,878554ddcc839c15a55fe7ededc48cb0c8faae8c8fd55483b3eed5d82e8586fe,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,115,WARM_JOINT,BUDGET_EXHAUSTED,-0.8749782061368151,-0.8749782061368172,0.5354052941610635,0.9991694875023196,0.5358503245524905,154,153,460,460,52900,118.11466932296753,135,154,230,0.10974804150853279,0,8906,8793,26492,1997459,4620.908162117004,2050359,26952,4739.022831439972,9060,fits/tv2_m16_bottleneck_00__MULTI__s9101/p114/WARM_JOINT/WINNER.json,250fd54d0661a3e1f00eb5f8a536127b6173a9cc188cea10fa738b2e41e00474,578a1646ad8c23f4384d133e2d3d1e4ffcee51053596a9a631b811e550c0f515,False,,,1406220,579,1762621,190440,3a159c3873bc3f3d8c2c5feaace8e9ae590c0d0f996bc5eecde24733adeb1410,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,116,FROZEN_LAYERWISE,CONVERGED,0.3934127260108622,0.39341272601086275,0.0003275721590586386,0.0017683983554356954,0.18523663407158725,5,4,13,464,1508,3.5584700107574463,3,5,2,0.0,0,989,875,2739,154341,389.68543696403503,155849,2752,393.2439069747925,994,fits/tv2_m16_bottleneck_00__MULTI__s9101/p115/FROZEN_LAYERWISE/WINNER.json,05e8889a3ef6c1921597a60fb43588c51fe8bf38b79ad81a961ec64e22f98ee6,c0e41ee5cb38d4cbfa347814f021bbd3197fbfdd5b6cb5686ff96ad065acb516,False,,,1418448,579,1777948,192096,218949d8588bd319ebe2069041c298adbd6fa3c270a4eb6d0b89d5284206df8f,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,116,WARM_JOINT,BUDGET_EXHAUSTED,-0.874999438986628,-0.8749994389866246,0.5357543405124179,0.9991791184973665,0.5361944926532509,155,154,463,464,53708,123.76076292991638,132,155,232,0.0770331598625007,0,9060,8946,26952,2050359,4739.022831439972,2104067,27415,4862.783594369888,9215,fits/tv2_m16_bottleneck_00__MULTI__s9101/p115/WARM_JOINT/WINNER.json,578a1646ad8c23f4384d133e2d3d1e4ffcee51053596a9a631b811e550c0f515,370ef4eff35fd86dd2456a6b7d84fffa668eeb347bd13e530fe71c5288812679,False,,,1418448,579,1777948,192096,f33254011c17136624f0f7574db610d3b4a525ab02fb67c5e20a3541e677b4c3,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,117,FROZEN_LAYERWISE,CONVERGED,0.39341272601086225,0.3934127260108627,0.0003275721590586386,0.0017683983554356954,0.18523663407158725,5,4,13,468,1521,3.378422975540161,3,1,2,0.0,0,994,879,2752,155849,393.2439069747925,157370,2765,396.62232995033264,999,fits/tv2_m16_bottleneck_00__MULTI__s9101/p116/FROZEN_LAYERWISE/WINNER.json,c0e41ee5cb38d4cbfa347814f021bbd3197fbfdd5b6cb5686ff96ad065acb516,dd2860f192408b6f13f45259340920abf3775495581f352b8ae5d1f77c786cb9,False,,,1430676,579,1793275,193752,acb2eef25a334266520bacf5bae9b80df6e9e652932255dc10026555cdead096,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,117,WARM_JOINT,BUDGET_EXHAUSTED,-0.8750191476867608,-0.8750191476867614,0.5358670147419028,0.9991869287329356,0.5363030673564088,156,155,466,468,54522,120.32615852355957,139,156,234,0.08623082231632795,0,9215,9100,27415,2104067,4862.783594369888,2158589,27881,4983.109752893448,9371,fits/tv2_m16_bottleneck_00__MULTI__s9101/p116/WARM_JOINT/WINNER.json,370ef4eff35fd86dd2456a6b7d84fffa668eeb347bd13e530fe71c5288812679,5538b33f70143f2e960dd19593b17555f9cbe1be16cd5c10ec10a235bb7bf1c6,False,,,1430676,579,1793275,193752,859d9bdf1efc6c2d147e3710e9fe46ef959a25869d66bb8ea358440cb3541d8d,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,118,FROZEN_LAYERWISE,CONVERGED,0.39341272591593,0.39341272591593,0.00032756130541514866,0.0017683476266812897,0.18523581024048572,5,4,13,472,1534,3.4691386222839355,3,5,2,0.0,0,999,883,2765,157370,396.62232995033264,158904,2778,400.0914685726166,1004,fits/tv2_m16_bottleneck_00__MULTI__s9101/p117/FROZEN_LAYERWISE/WINNER.json,dd2860f192408b6f13f45259340920abf3775495581f352b8ae5d1f77c786cb9,5769c94a23327c433d61c1f473112af537adb70a5bb6455c273d122ce76343db,False,,,1442904,579,1808602,195408,c60074f8a31b1a0ce6542516a52fbbcc3672ef8f7e2503489cf9eb7a917094d8,True,True
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,118,WARM_JOINT,BUDGET_EXHAUSTED,-0.8750316255658913,-0.8750316255658934,0.5360760994935735,0.9991812845901482,0.5365153528805989,158,157,472,472,55696,125.43454551696777,137,157,236,0.061137306932637414,0,9371,9255,27881,2158589,4983.109752893448,2214285,28353,5108.544298410416,9529,fits/tv2_m16_bottleneck_00__MULTI__s9101/p117/WARM_JOINT/WINNER.json,5538b33f70143f2e960dd19593b17555f9cbe1be16cd5c10ec10a235bb7bf1c6,13c75e768327c187402d134426af7556dd9f70c2128fd25aa32fbe7051f8285f,False,,,1442904,579,1808602,195408,f2bbecd0b8e6cdcbd6108da50dc265b39d049245caf91339ee4555a4bdbcba2d,True,False
tv2_m16_bottleneck_00__MULTI__s9101,tv2_m16_bottleneck_00,MULTI,9101,119,FROZEN_LAYERWISE,CONVERGED,0.3934127258189438,0.39341272581894376,0.00032757296815171525,0.0017684023660678105,0.18523667149354756,4,3,10,476,1190,2.5786173343658447,2,4,2,0.0,0,1004,887,2778,158904,400.0914685726166,160094,2788,402.6700859069824,1008,fits/tv2_m16_bottleneck_00__MULTI__s9101/p118/FROZEN_LAYERWISE/WINNER.json,5769c94a23327c433d61c1f473112af537adb70a5bb6455c273d122ce76343db,5e1ddee0432ba001797d5e950c64cd53f7786539885d1833b165614e2484dc38,False,,,1455132,579,1823929,197064,e38c83cd27c21b80efc46505a198f9fa0b432b4fce10e28083dcaf659e4cd37d,True,True
